1	1	0	0	1	1	0	0	1	0	1	0	0	1.420681564	0.896496786538
1	1	0	1	0	0	0	1	1	0	0	1	0	-0.0474997664226	-0.124919786688
0	0	1	0	1	1	0	0	0	1	1	0	0	2.59522662833	0.599510150536
1	0	0	0	1	0	0	1	0	1	1	0	0	1.05839536739	0.0663597415848
1	0	0	1	0	0	0	1	1	0	0	1	0	-0.634772298591	-0.43700743808
0	0	0	1	0	1	0	0	0	1	0	0	1	-0.0842042996831	-0.50286397293
1	1	2	1	0	0	0	1	1	0	0	1	0	-1.80931736293	-0.0896840841112
0	5	2	1	0	0	0	1	0	1	0	0	1	-1.3688629638	0.295895175512
0	0	0	1	0	1	0	0	0	1	0	0	1	-0.56136323207	-0.50286397293
1	0	0	0	1	0	0	0	1	0	1	0	0	0.613181832266	0.962353321388
0	1	0	0	1	0	0	1	0	1	1	0	0	1.12704529791	1.03232135936
0	3	2	1	0	0	0	1	0	1	0	0	1	-1.88272642945	-0.0866638810332
0	0	0	1	0	1	0	0	0	1	1	0	0	0.848097340194	-0.0902720169771
1	1	1	1	0	1	0	0	0	1	0	0	1	-0.921783448856	-0.34145223963
1	0	0	0	1	0	0	1	1	0	0	1	0	-0.0474997664226	-0.43700743808
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.781590431633	-0.484156835065
1	4	2	1	0	0	0	1	1	0	0	0	1	-0.928408564675	-0.488854257585
0	2	0	1	0	0	0	1	0	1	0	0	1	-0.267726965986	-0.474004925785
0	0	0	1	0	0	0	1	0	1	0	1	0	0.17272743314	-0.43700743808
0	5	2	1	0	0	0	1	1	0	0	0	1	-1.0018176312	0.295895175512
0	0	0	1	0	0	0	1	0	1	0	1	0	-0.634772298591	0.831477854675
0	1	0	1	0	1	0	0	0	1	0	0	1	-0.267726965986	-0.357390858007
1	0	0	1	0	0	0	1	0	1	0	0	1	0.17272743314	0.489103606817
0	0	0	0	1	0	0	1	0	1	0	0	1	-0.341136032507	-0.494391296562
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.124784379241	-0.489442190451
0	0	0	1	0	0	0	1	0	1	0	0	1	0.0777160441835	-0.486337421687
1	0	2	1	0	0	0	1	0	1	0	1	0	-2.11543317032	-0.064515725128
1	0	0	1	0	0	0	1	1	0	0	0	1	0.0259093000984	-0.397241430886
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.56136323207	-0.46720946886
1	0	0	1	0	0	0	1	0	1	0	0	1	-0.0474997664226	-0.457142125266
1	0	0	1	0	0	1	0	1	0	0	0	1	-0.464270390119	-0.491622777073
0	0	0	1	0	0	0	1	0	1	1	0	0	-0.120908832944	0.299922112949
1	0	0	1	0	0	0	1	1	0	0	1	0	-0.928408564675	-0.43700743808
1	3	0	1	0	0	0	1	1	0	0	0	1	0.246136499661	-0.329286861632
0	1	3	1	0	0	0	1	0	1	0	0	1	-1.0018176312	0.0437082184999
0	0	0	1	0	0	0	1	0	1	0	0	1	0.0777160441835	-0.486337421687
1	3	2	0	1	0	0	1	1	0	1	0	0	-0.487954165549	4.64700107653
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.414545099028	-0.486337421687
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.0474997664226	-0.486337421687
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.708181365112	-0.490279793438
0	1	0	0	1	0	0	1	0	1	1	0	0	1.20045436443	0.5833178351
0	1	2	1	0	0	0	1	0	1	0	0	1	-0.267726965986	-0.234150464675
0	0	0	1	0	0	0	1	0	1	0	0	1	2.15477222921	-0.502445171436
0	0	0	1	0	0	0	1	0	1	0	0	1	0.0777160441835	-0.486337421687
0	0	0	0	1	1	0	0	0	1	1	0	0	3.03568102746	0.0493298231624
1	0	1	0	1	1	0	0	0	1	1	0	0	-0.487954165549	0.627277897635
1	0	1	1	0	0	0	1	1	0	0	1	0	0.319545566182	-0.185323848248
0	1	0	1	0	0	0	1	0	1	0	1	0	0.319545566182	-0.124919786688
0	0	0	1	0	0	0	1	1	0	0	0	1	-0.120908832944	-0.489442190451
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.124784379241	-0.489442190451
0	0	1	0	1	0	0	1	0	1	1	0	0	-0.634772298591	0.907737982394
0	0	0	1	0	0	0	1	0	1	0	0	1	0.246136499661	-0.474172043689
0	2	0	1	0	0	0	1	0	1	0	0	1	0.539772765745	-0.488854257585
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.120908832944	-0.489442190451
1	0	0	1	0	0	0	1	1	0	0	0	1	-0.634772298591	-0.494391296562
1	0	0	1	0	0	0	1	0	1	0	0	1	-0.156478883194	-0.491874460663
0	0	0	1	0	0	0	1	0	1	0	0	1	0.613181832266	-0.489442190451
1	1	0	1	0	0	1	0	1	0	0	0	1	0.28600900674	-0.162168957983
0	0	0	0	1	0	0	1	0	1	1	0	0	1.27386343096	0.398582080163
0	1	0	1	0	1	0	0	1	0	0	0	1	-1.11193123098	-0.357390858007
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.56136323207	-0.486337421687
0	1	0	1	0	0	0	1	1	0	0	0	1	-0.708181365112	-0.450598351931
0	0	0	1	0	1	0	0	1	0	0	0	1	-0.928408564675	-0.357308305789
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.634772298591	-0.488854257585
0	0	0	1	0	0	1	0	0	1	0	0	1	2.9989764942	-0.492377827843
0	1	0	1	0	0	0	1	0	1	0	1	0	-0.0474997664226	-0.225593222621
0	0	1	0	1	1	0	0	0	1	1	0	0	-0.414545099028	4.33533222663
0	4	2	1	0	0	0	1	1	0	0	0	1	-2.02954456249	-0.0187093117785
0	2	0	1	0	0	0	1	0	1	0	1	0	-0.634772298591	0.831477854675
0	0	0	1	0	0	0	1	0	1	0	0	1	0.0777160441835	-0.486337421687
0	1	0	1	0	1	0	0	0	1	0	1	0	0.209431966401	-0.0429555020886
1	0	0	0	1	0	0	1	1	0	0	1	0	0.209431966401	-0.386670720113
0	0	1	0	1	0	0	1	0	1	1	0	0	1.7877268966	0.907737982394
1	1	0	1	0	1	0	0	0	1	0	0	1	-1.29545389728	-0.422073540594
0	0	0	1	0	0	1	0	0	1	0	0	1	0.414670818349	-0.492377827843
1	0	0	1	0	0	0	1	0	1	0	0	1	-0.414545099028	-0.504625758058
1	1	1	0	1	1	0	0	1	0	0	0	1	-0.282885792569	-0.198244277015
0	0	0	1	0	0	0	1	0	1	0	0	1	1.12704529791	-0.507982210413
0	0	0	1	0	1	0	0	0	1	0	0	1	0.246136499661	-0.489442190451
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.708181365112	-0.506472108874
0	1	0	1	0	0	0	1	1	0	0	0	1	1.27386343096	-0.356468689333
1	1	0	1	0	0	0	1	1	0	0	1	0	-0.0474997664226	-0.124919786688
0	0	0	1	0	0	0	1	0	1	0	1	0	-0.341136032507	-0.386670720113
0	0	0	1	0	1	0	0	0	1	0	1	0	-0.487954165549	-0.345479177067
1	0	2	0	1	0	0	1	1	0	1	0	0	-0.781590431633	-0.119215629808
0	1	0	0	1	0	0	1	0	1	1	0	0	0.539772765745	0.420730236069
0	0	0	1	0	0	0	1	0	1	0	0	1	-1.0018176312	-0.462846282146
0	0	0	0	1	1	0	0	0	1	1	0	0	-0.414545099028	0.946245571638
0	0	2	1	0	1	0	0	1	0	0	0	1	-0.315853338255	-0.34145223963
1	0	0	1	0	0	0	1	1	0	0	0	1	-0.56136323207	-0.492377827843
1	1	0	1	0	0	0	1	1	0	0	0	1	-0.414545099028	-0.329286861632
0	0	0	1	0	0	1	0	0	1	0	0	1	-0.781590431633	-0.512512515029
0	0	0	1	0	0	0	1	0	1	0	1	0	-0.854999498154	-0.416872750893
0	1	1	1	0	0	0	1	0	1	0	1	0	-0.781590431633	0.091528100568
1	0	0	1	0	0	0	1	0	1	0	0	1	-0.194317899465	-0.49145565917
0	2	2	1	0	0	0	1	1	0	0	0	1	-1.51568109684	0.0437082184999
0	0	2	0	1	0	0	1	0	1	0	1	0	0.503068232485	-0.124919786688
0	0	0	1	0	0	0	1	0	1	0	1	0	0.90681809835	-0.386670720113
0	0	0	1	0	0	0	1	0	1	0	1	0	1.56749969704	-0.396234696527
1	1	0	0	1	0	0	1	1	0	1	0	0	-0.56136323207	0.692548513088
0	0	0	1	0	0	0	1	0	1	0	0	1	1.89784049638	-0.486337421687
0	0	2	1	0	0	0	1	0	1	0	0	1	0.796704498569	-0.356468689333
0	0	0	1	0	0	0	1	0	1	0	0	1	0.00996456674223	-0.501186753487
0	0	1	1	0	1	0	0	0	1	1	0	0	1.56749969704	0.587429338224
1	0	0	1	0	0	1	0	1	0	0	0	1	-1.0018176312	-0.492714077119
0	0	0	1	0	0	0	1	0	1	0	0	1	0.0259093000984	-0.486337421687
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.302713481626	-0.474004925785
0	8	2	1	0	0	0	1	0	1	0	0	1	-1.37841590904	0.751945840288
0	0	1	1	0	0	0	1	0	1	0	0	1	1.05363623139	-0.324253189835
1	0	0	1	0	0	0	1	1	0	0	1	0	0.759999965308	-0.33130033035
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.267726965986	-0.491874460663
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.928408564675	-0.474004925785
0	4	1	1	0	0	0	1	0	1	0	0	1	-2.10295362901	0.150673744179
1	0	2	1	0	0	0	1	0	1	0	0	1	-1.51568109684	-0.235157199034
1	0	1	0	1	0	0	1	1	0	1	0	0	-0.26538652764	0.458986141723
0	1	4	1	0	0	0	1	1	0	0	0	1	1.12704529791	-0.0866638810332
0	0	0	1	0	0	0	1	0	1	1	0	0	1.46137041804	-0.126429888227
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.120908832944	0.489103606817
0	0	0	0	1	0	0	1	0	1	1	0	0	2.30159036225	0.0260903672116
0	4	1	1	0	0	1	0	0	1	0	0	1	-1.88272642945	-0.0619988892297
1	1	1	1	0	0	0	1	1	0	0	0	1	-2.10295362901	-0.424256140685
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.634772298591	-0.488854257585
0	0	0	0	1	1	0	0	0	1	1	0	0	1.93454502964	-0.030371322597
0	1	1	1	0	0	0	1	0	1	0	0	1	-0.854999498154	-0.490279793438
0	3	1	1	0	0	0	1	0	1	0	0	1	-1.63863874758	-0.135657615364
0	0	0	0	1	1	0	0	1	0	1	0	0	1.49409063052	-0.0703044476942
0	0	0	1	0	0	0	1	0	1	0	1	0	0.0259093000984	-0.386670720113
0	0	0	1	0	0	0	1	0	1	0	0	1	0.466363699224	-0.648421653539
0	8	2	1	0	0	0	1	1	0	0	0	1	-1.37841590904	0.751945840288
0	0	0	1	0	1	0	0	0	1	0	1	0	0.152095115861	-0.345394611381
0	4	2	1	0	0	0	1	0	1	0	0	1	-1.51568109684	-0.01644415947
1	2	1	0	1	0	0	1	0	1	0	1	0	-2.10295362901	0.136831146738
1	0	2	1	0	0	0	1	1	0	0	0	1	-1.88272642945	-0.204955168254
0	0	0	0	1	0	0	1	0	1	1	0	0	1.21878961748	0.35831270579
1	1	0	1	0	0	1	0	1	0	0	0	1	0.255556254682	-0.336334002147
1	0	0	1	0	0	0	1	0	1	1	0	0	1.12704529791	-0.113845708735
0	1	1	1	0	0	1	0	0	1	0	0	1	0.759999965308	-0.336334002147
0	0	0	1	0	0	0	1	0	1	0	0	1	0.466363699224	-0.489442190451
1	0	0	1	0	0	0	1	1	0	0	1	0	0.17272743314	-0.386670720113
0	0	0	1	0	0	0	1	0	1	0	1	0	-0.781590431633	-0.386670720113
1	1	0	1	0	0	0	1	1	0	0	0	1	-0.781590431633	-0.490279793438
1	1	1	0	1	0	0	1	0	1	0	1	0	-1.95613549597	-0.124919786688
1	0	0	0	1	1	0	0	1	0	1	0	0	1.05363623139	-0.0902720169771
1	0	0	0	1	1	0	0	1	0	1	0	0	2.08136316269	2.30172882079
0	0	0	1	0	0	1	0	0	1	0	0	1	0.414670818349	-0.492377827843
0	0	1	1	0	0	0	1	0	1	0	0	1	0.90681809835	-0.479205715485
1	0	0	1	0	0	1	0	1	0	0	0	1	0.414670818349	-0.492377827843
0	0	0	1	0	0	0	1	1	0	0	1	0	-0.414545099028	-0.386670720113
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.120908832944	-0.457142125266
0	8	2	1	0	0	0	1	0	1	0	0	1	-1.37841590904	0.751945840288
0	0	0	1	0	0	0	1	0	1	0	0	1	0.319545566182	-0.517630752512
0	0	0	1	0	1	0	0	0	1	0	0	1	1.16374983117	-0.502948538616
1	0	0	1	0	0	0	1	0	1	0	0	1	-0.854999498154	-0.486337421687
0	0	1	0	1	0	0	1	1	0	0	0	1	-2.02954456249	-0.437762488849
0	1	0	1	0	0	0	1	0	1	0	0	1	0.17272743314	-0.329286861632
1	0	0	1	0	1	0	0	0	1	0	0	1	-0.267726965986	-0.270141218021
1	0	0	1	0	0	1	0	1	0	0	0	1	-1.0018176312	-0.492377827843
1	0	0	0	1	1	0	0	0	1	1	0	0	0.759999965308	-0.0242463507548
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.414545099028	-0.506472108874
1	0	0	1	0	0	0	1	1	0	0	1	0	0.392954632703	-0.225593222621
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.56136323207	-0.502445171436
0	0	0	1	0	0	0	1	0	1	0	1	0	0.0259093000984	-0.386670720113
0	1	0	1	0	0	1	0	0	1	0	0	1	0.10617696473	-0.492377827843
1	1	0	0	1	1	0	0	1	0	1	0	0	0.0993183666193	1.63233503752
1	0	0	1	0	0	0	1	1	0	0	0	1	-0.194317899465	-0.488854257585
0	1	0	1	0	0	0	1	0	1	0	1	0	0.90681809835	-0.104785099501
1	0	0	0	1	1	0	0	1	0	1	0	0	0.17272743314	0.887687860894
0	0	0	1	0	0	0	1	0	1	0	1	0	0.0259093000984	-0.43700743808
1	0	0	1	0	0	0	1	0	1	0	0	1	-1.0018176312	-0.486337421687
0	0	0	1	0	0	0	1	0	1	0	1	0	-0.194317899465	-0.386670720113
0	0	0	1	0	0	0	1	0	1	0	0	1	1.56749969704	-0.486337421687
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.124784379241	-0.489442190451
1	1	0	0	1	0	0	1	0	1	1	0	0	0.613181832266	1.16370019325
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.56136323207	-0.460162328344
1	0	0	1	0	0	0	1	0	1	0	1	0	-0.781590431633	-0.43700743808
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.671476831851	-0.502445171436
0	0	0	1	0	0	0	1	0	1	0	1	0	-0.854999498154	-0.386670720113
0	3	1	1	0	0	0	1	1	0	0	0	1	-1.63863874758	-0.135657615364
1	1	0	0	1	0	0	1	1	0	1	0	0	0.392954632703	1.03232135936
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.0474997664226	-0.491874460663
0	0	0	1	0	0	0	1	0	1	0	1	0	2.15477222921	-0.37660337652
1	4	2	1	0	0	0	1	1	0	0	0	1	-1.80931736293	-0.01644415947
0	0	0	1	0	0	0	1	0	1	0	1	0	-0.414545099028	-0.43700743808
0	0	0	1	0	0	0	1	1	0	0	0	1	0.107274773338	-0.49640476528
0	1	0	1	0	0	0	1	0	1	0	1	0	1.05363623139	-0.124919786688
1	0	2	1	0	0	0	1	1	0	0	1	0	-1.58909016336	-0.119886114891
0	0	0	1	0	0	0	1	0	1	0	1	0	-0.781590431633	-0.43700743808
0	0	0	1	0	0	0	1	0	1	0	1	0	0.246136499661	-0.401268368324
0	1	0	1	0	1	0	0	1	0	0	0	1	-0.649442797312	-0.357390858007
1	1	0	1	0	0	1	0	1	0	0	0	1	0.255556254682	-0.336334002147
0	0	0	1	0	0	0	1	0	1	0	1	0	-0.0474997664226	-0.43700743808
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.56136323207	-0.504962007335
0	0	0	1	0	1	0	0	0	1	0	0	1	0.0259093000984	-0.502948538616
0	2	0	0	1	0	1	0	0	1	1	0	0	1.05363623139	1.16370019325
0	0	0	1	0	0	0	1	1	0	0	0	1	-0.341136032507	-0.491874460663
1	0	2	1	0	0	0	1	1	0	0	1	0	-0.414545099028	-0.356468689333
1	1	1	0	1	0	0	1	0	1	1	0	0	0.539772765745	0.409740723802
0	1	0	1	0	0	0	1	0	1	0	1	0	1.7877268966	-0.124919786688
0	0	0	1	0	0	0	1	0	1	0	0	1	0.00996456674223	-0.502445171436
0	1	1	0	1	0	0	1	1	0	0	0	1	-0.0474997664226	-0.437762488849
0	0	0	0	1	0	0	1	0	1	1	0	0	2.37499942877	-0.113845708735
0	1	0	1	0	0	0	1	0	1	0	0	1	0.0259093000984	-0.324253189835
0	0	2	1	0	0	0	1	1	0	0	0	1	0.833409031829	-0.24144928878
1	0	2	1	0	1	0	0	1	0	0	0	1	-0.0474997664226	-0.34145223963
1	0	0	1	0	1	0	0	1	0	1	0	0	0.365080161444	0.946245571638
1	0	0	0	1	0	0	1	1	0	1	0	0	0.0259093000984	1.0932287881
1	0	0	1	0	1	0	0	1	0	1	0	0	0.392954632703	9.66716652501
1	0	1	1	0	0	0	1	1	0	0	1	0	1.49409063052	-0.124919786688
0	0	0	1	0	0	1	0	0	1	0	0	1	0.414670818349	-0.492377827843
1	4	2	1	0	0	0	1	0	1	0	0	1	-1.95613549597	-0.01644415947
0	1	1	0	1	0	0	1	0	1	1	0	0	1.64090876356	0.955306180872
0	0	0	0	1	0	0	1	0	1	1	0	0	0.759999965308	-0.648421653539
0	0	0	1	0	0	1	0	1	0	0	0	1	0.414670818349	-0.492377827843
0	0	0	1	0	0	0	1	0	1	0	1	0	0.466363699224	-0.43700743808
0	4	1	1	0	0	0	1	0	1	0	0	1	-1.0018176312	0.150673744179
1	1	0	1	0	0	0	1	0	1	0	0	1	-0.341136032507	-0.491874460663
1	0	1	0	1	0	0	1	1	0	1	0	0	2.08136316269	2.44149777883
1	0	0	0	1	0	0	1	1	0	1	0	0	0.392954632703	2.08251241405
0	0	0	1	0	0	0	1	0	1	1	0	0	0.530589160436	-0.0242463507548
1	0	0	1	0	0	0	1	0	1	0	0	1	-0.341136032507	-0.648421653539
1	0	1	1	0	0	0	1	1	0	0	1	0	0.833409031829	-0.255795253401
0	0	1	0	1	1	0	0	0	1	1	0	0	0.539772765745	-0.0504214440974
1	0	0	1	0	0	1	0	1	0	0	0	1	0.414670818349	-0.492377827843
1	1	0	0	1	0	0	1	1	0	1	0	0	2.44840849529	0.921244330559
0	0	0	1	0	0	0	1	1	0	0	0	1	1.12704529791	-0.492377827843
0	0	0	1	0	0	0	1	0	1	0	1	0	0.396758512041	-0.648421653539
0	4	1	1	0	0	1	0	0	1	0	0	1	-1.66249922988	-0.0619988892297
1	1	1	1	0	0	0	1	1	0	0	0	1	0.392954632703	-0.240694238011
0	0	0	1	0	0	1	0	0	1	0	0	1	2.59522662833	-0.492377827843
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.120908832944	-0.490279793438
0	0	0	1	0	0	0	1	0	1	0	0	1	-1.0018176312	-0.457142125266
1	0	0	1	0	0	0	1	0	1	0	0	1	-0.781590431633	-0.486337421687
0	0	0	0	1	0	0	1	0	1	1	0	0	2.06245976001	-0.124919786688
0	0	0	1	0	1	0	0	0	1	0	0	1	0.246136499661	-0.474004925785
1	0	0	1	0	0	0	1	0	1	0	0	1	0.0259093000984	-0.457142125266
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.56136323207	-0.489442190451
1	0	0	1	0	0	0	1	0	1	0	1	0	0.90681809835	-0.386670720113
1	0	0	1	0	0	1	0	1	0	0	0	1	-0.56136323207	-0.492377827843
1	0	0	1	0	0	0	1	1	0	1	0	0	-0.267726965986	0.939198431123
1	1	0	0	1	1	0	0	1	0	1	0	0	-0.781590431633	1.18542954767
0	0	0	0	1	1	0	0	0	1	0	1	0	0.466363699224	-0.389187556012
0	0	0	1	0	0	0	1	1	0	0	0	1	-0.414545099028	-0.470229671938
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.414545099028	-0.489442190451
0	0	0	1	0	1	0	0	0	1	1	0	0	0.848097340194	-0.0902720169771
0	0	0	1	0	1	0	0	0	1	0	0	1	-0.451249632288	-0.50286397293
0	1	2	0	1	0	0	1	1	0	1	0	0	-2.02954456249	2.40299018959
1	0	0	0	1	0	0	1	0	1	1	0	0	0.875610229164	-0.0343136943481
1	0	1	0	1	1	0	0	1	0	1	0	0	1.49409063052	4.33533222663
1	0	0	1	0	0	1	0	1	0	0	0	1	0.414670818349	-0.492377827843
1	2	0	1	0	0	1	0	0	1	0	0	1	-0.465004961999	-0.180290176451
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.781590431633	-0.648421653539
1	0	0	0	1	0	1	0	1	0	0	1	0	0.948992747561	-0.399758266785
0	0	0	1	0	0	0	1	0	1	0	0	1	0.0777160441835	-0.486337421687
1	1	2	0	1	0	0	1	0	1	1	0	0	-2.10882635433	2.40299018959
1	0	0	1	0	1	0	0	1	0	1	0	0	-0.0780464587906	1.58417890618
1	1	0	0	1	1	0	0	1	0	1	0	0	-0.928408564675	1.54424578108
0	1	0	1	0	1	0	0	0	1	0	1	0	0.0259093000984	-0.165189161061
1	0	0	0	1	1	0	0	1	0	1	0	0	0.0259093000984	0.497829980244
1	0	0	0	1	1	0	0	1	0	1	0	0	-0.414545099028	1.02594470393
1	2	2	0	1	1	0	0	1	0	1	0	0	-0.854999498154	4.63441689704
0	1	1	1	0	0	0	1	1	0	0	1	0	-0.267726965986	-0.124919786688
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.120908832944	-0.489442190451
0	1	1	1	0	0	0	1	0	1	0	1	0	0.980227164871	-0.119886114891
1	0	0	1	0	0	0	1	1	0	0	0	1	-0.267726965986	-0.490279793438
1	1	0	1	0	0	0	1	1	0	0	1	0	-0.414545099028	-0.124919786688
0	0	0	1	0	0	0	1	0	1	0	1	0	1.7877268966	-0.366536032927
1	0	2	0	1	0	0	1	1	0	1	0	0	0.0993183666193	2.67111777845
1	1	1	0	1	1	0	0	1	0	1	0	0	0.759999965308	2.05969377306
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.56136323207	-0.502445171436
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.194317899465	-0.489442190451
1	0	0	1	0	0	1	0	1	0	0	1	0	0.0259093000984	-0.399758266785
1	1	1	1	0	0	0	1	1	0	0	1	0	-0.56136323207	-0.064515725128
0	8	2	1	0	0	0	1	0	1	0	0	1	-1.37841590904	0.751945840288
1	0	0	0	1	1	0	0	1	0	1	0	0	0.466363699224	2.08251241405
0	0	0	1	0	0	0	1	0	1	0	0	1	2.30159036225	-0.522831542213
1	0	0	0	1	0	0	1	1	0	0	1	0	0.466363699224	-0.386670720113
1	1	1	1	0	0	0	1	1	0	0	0	1	0.0993183666193	-0.235157199034
1	0	1	0	1	1	0	0	1	0	1	0	0	-1.0018176312	0.518971401789
1	2	0	1	0	0	1	0	1	0	0	0	1	-0.465004961999	-0.180290176451
0	0	0	0	1	0	0	1	0	1	1	0	0	1.16374983117	-0.0745830687213
0	0	1	0	1	0	0	1	0	1	1	0	0	0.613181832266	2.44149777883
0	2	0	1	0	0	0	1	0	1	0	0	1	-1.0018176312	-0.28599728418
1	1	0	1	0	0	0	1	1	0	1	0	0	0.128721972038	2.04257928895
0	0	0	1	0	0	0	1	0	1	0	0	1	-0.124784379241	-0.489442190451
0	1	0	0	1	0	0	1	0	1	1	0	0	-0.0474997664226	0.692548513088
